,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
0,99.3840144231,0.0650754442402,0.0282038173084,0.01025390625,0.27685546875,0.104414671659,0.0421235598624,0.0359023287892,0.283833712339,0.0603562127976,0.0140353301009,0.0244140625,0.1220703125,0.117021054029,0.0302411485463,0.0556499883533,0.172789394855,0.0630952380952,0.0125336658621,0.0205078125,0.09228515625,0.113525487483,0.0341284573078,0.0389553569257,0.182649031281,0.0705264136905,0.0212528237366,0.02392578125,0.1103515625,0.0997542515397,0.0324496105313,0.0535908602178,0.203657075763,0.0445452008929,0.0100688275834,0.02197265625,0.08056640625,0.112941145897,0.0302675813437,0.0719111487269,0.213836193085,0.0587704613095,0.0325379752591,0.009765625,0.119140625,0.110445067286,0.0664531812072,0.0473840199411,0.282285988331,0.0864164806548,0.0151645171479,0.04541015625,0.11669921875,0.125761762261,0.0444574467838,0.0488104820251,0.222162365913,0.0622256324405,0.0220958459517,0.021484375,0.1201171875,0.0711287260056,0.0371665656567,0.0358509719372,0.160504385829,0.0556733630952,0.0307630090663,0.017578125,0.20654296875,0.0928019508719,0.0376238636672,0.0362278297544,0.169713571668,0.0757952008929,0.0448637216364,0.02734375,0.28173828125,0.0856412947178,0.0227868109941,0.0369221717119,0.132769063115,0.0714936755952,0.0281232545464,0.0205078125,0.1845703125,0.111517295241,0.0329930670559,0.0431032031775,0.185205847025,0.00273902529762,-0.00150166423881,-0.00390625,-0.02978515625,-0.00349556654692,0.00388730876148,-0.0166946314275,0.00985963642597,0.00743117559524,0.00871915787447,0.00341796875,0.01806640625,-0.0137712359428,-0.00167884677649,0.0146355032921,0.0210080444813,-0.0259812127976,-0.0111839961531,-0.001953125,-0.02978515625,0.0131868943572,-0.00218202918768,0.0183202885091,0.010179117322,0.0142252604167,0.0224691476757,-0.01220703125,0.03857421875,-0.00249607861042,0.0361855998635,-0.0245271287858,0.0684497952461,0.0276460193452,-0.0173734581112,0.03564453125,-0.00244140625,0.0153166949749,-0.0219957344234,0.00142646208405,-0.0601236224174,-0.0241908482143,0.0069313288038,-0.02392578125,0.00341796875,-0.0546330362558,-0.00729088112712,-0.012959510088,-0.0616579800844,-0.00655226934524,0.00866716311461,-0.00390625,0.08642578125,0.0216732248664,0.000457298010588,0.000376857817173,0.0092091858387,0.0201218377976,0.0141007125701,0.009765625,0.0751953125,-0.00716065615416,-0.0148370526731,0.000694341957569,-0.0369445085526,-0.00430152529762,-0.01674046709,-0.0068359375,-0.09716796875,0.0258760005236,0.0102062560618,0.00618103146553,0.0524367839098
1,198.768028846,0.0641889913134,0.0374387961617,0.00634765625,0.2392578125,0.119988203049,0.0563320554793,0.0252923928201,0.312273025513,0.0785853794643,0.0402602948014,0.01611328125,0.2119140625,0.0882229506969,0.046389196068,0.0267514996231,0.290946990252,0.0560779389881,0.0201534070068,0.02197265625,0.12353515625,0.103629671037,0.0401011072099,0.0567702539265,0.230329245329,0.0563616071429,0.0423073256535,0.0087890625,0.1865234375,0.117553249002,0.0540282018483,0.0595513060689,0.291609287262,0.0478562127976,0.0292718686091,0.01220703125,0.14892578125,0.0852103978395,0.0472337119281,0.0371059440076,0.232786551118,0.0611188616071,0.0295709262732,0.0146484375,0.14892578125,0.10294380039,0.0442106053233,0.0362634882331,0.267590343952,0.0476515997024,0.0183537214501,0.01416015625,0.08056640625,0.100826218724,0.0499496199191,0.0259392503649,0.227500751615,0.044861421131,0.0231159442111,0.00634765625,0.1259765625,0.162436336279,0.0485619977117,0.0432510152459,0.312248617411,0.0697358630952,0.0306465211921,0.0126953125,0.17236328125,0.138309597969,0.052388753742,0.0714139789343,0.283321082592,0.0752697172619,0.0390114168492,0.0166015625,0.212890625,0.16252425313,0.0530053302646,0.0602536946535,0.297395050526,0.0979538690476,0.0368757881307,0.04052734375,0.24169921875,0.13708037138,0.049136377871,0.0538162440062,0.285193264484,-0.0225074404762,-0.0201068877945,0.005859375,-0.08837890625,0.0154067203403,-0.00628808885813,0.0300187543035,-0.0606177449226,0.000283668154762,0.0221539186466,-0.01318359375,0.06298828125,0.0139235779643,0.0139270946383,0.00278105214238,0.0612800419331,-0.00850539434524,-0.0130354570444,0.00341796875,-0.03759765625,-0.032342851162,-0.00679448992014,-0.0224453620613,-0.0588227361441,0.0132626488095,0.000299057664135,0.00244140625,0.0,0.0177334025502,-0.00302310660481,-0.000842455774546,0.0348037928343,-0.0134672619048,-0.0112172048231,-0.00048828125,-0.068359375,-0.00211758166552,0.00573901459575,-0.0103242378682,-0.0400895923376,-0.00279017857143,0.00476222276099,-0.0078125,0.04541015625,0.0616101175547,-0.0013876222074,0.017311764881,0.0847478657961,0.0248744419643,0.00753057698099,0.00634765625,0.04638671875,-0.0241267383099,0.00382675603032,0.0281629636884,-0.0289275348186,0.00553385416667,0.00836489565711,0.00390625,0.04052734375,0.0242146551609,0.000616576522589,-0.0111602842808,0.0140739679337,0.0226841517857,-0.00213562871852,0.02392578125,0.02880859375,-0.0254438817501,-0.00386895239353,-0.00643745064735,-0.0122017860413
2,89.1029094828,0.0305037800966,0.0133426935574,0.0048828125,0.10107421875,0.0286323614419,0.027213126421,0.00112283055205,0.15024009347,0.0410900297619,0.0116765852603,0.0146484375,0.09375,0.0601077675819,0.0353583358228,0.0142262829468,0.15024009347,0.0244605654762,0.00911139162639,0.005859375,0.04541015625,0.0454877056181,0.0294401999563,0.0137480190024,0.133100822568,0.0400251116071,0.0129059507995,0.01171875,0.06396484375,0.022270925343,0.0115784090012,0.00957374833524,0.0593981295824,0.0287946428571,0.00971350889546,0.009765625,0.052734375,0.0323468744755,0.0189696885645,0.00972525961697,0.0689453184605,0.0345935639881,0.0108114609228,0.00439453125,0.04541015625,0.0187124442309,0.0148258395493,0.00248169153929,0.0549329705536,0.0179547991071,0.00571628081597,0.00439453125,0.03662109375,0.0150762535632,0.0105691654608,0.00253776321188,0.0446681752801,0.0265299479167,0.00547126833137,0.00927734375,0.041015625,0.0030803179834,0.00130031025037,0.00149503676221,0.00662772497162,0.0287760416667,0.00755368671403,0.00927734375,0.0439453125,0.021995190531,0.0336180403829,0.00114229565952,0.104979664087,0.0171084449405,0.00510289174291,0.005859375,0.0322265625,0.0325260832906,0.0169934611768,0.0136438906193,0.0830673873425,0.0368350074405,0.0174182445496,0.0087890625,0.10107421875,0.0354963317513,0.0290594827384,0.00825020857155,0.126215711236,-0.0166294642857,-0.00256519363386,-0.0087890625,-0.04833984375,-0.0146200619638,-0.00591813586652,-0.000478263944387,-0.0171392709017,0.015564546131,0.00379455917311,0.005859375,0.0185546875,-0.0232167802751,-0.0178617909551,-0.00417427066714,-0.0737026929855,-0.01123046875,-0.00319244190404,-0.001953125,-0.01123046875,0.0100759491324,0.00739127956331,0.000151511281729,0.00954718887806,0.00579892113095,0.00109795202734,-0.00537109375,-0.00732421875,-0.0136344302446,-0.00414384901524,-0.00724356807768,-0.0140123479068,-0.016638764881,-0.00509518010683,0.0,-0.0087890625,-0.00363619066775,-0.00425667408854,5.60716725886e-05,-0.0102647952735,0.00857514880952,-0.000245012484601,0.0048828125,0.00439453125,-0.0119959358126,-0.00926885567605,-0.00104272644967,-0.0380404517055,0.00224609375,0.00208241838266,0.0,0.0029296875,0.0189148727804,0.0323177315295,-0.000352741102688,0.0983519405127,-0.0116675967262,-0.00245079497112,-0.00341796875,-0.01171875,0.0105308927596,-0.0166245792061,0.0125015946105,-0.0219122767448,0.0197265625,0.0123153528067,0.0029296875,0.06884765625,0.00297024846077,0.0120660215616,-0.00539368204772,0.0431483238935
3,95.703125,0.0476268517517,0.0635032461712,0.01123046875,0.50732421875,0.0824586227536,0.0477482154965,0.00849794410169,0.282395005226,0.0355561755952,0.0171643889904,0.01611328125,0.11865234375,0.110632643104,0.0439869500697,0.0461000353098,0.182578235865,0.100558035714,0.0760752851642,0.01220703125,0.400390625,0.0352873317897,0.0112384520471,0.0108454469591,0.0579508505762,0.132240513393,0.143993035716,0.01513671875,0.51904296875,0.0810114890337,0.0673658698797,0.00852277968079,0.245401501656,0.0255394345238,0.00867886329124,0.00732421875,0.04736328125,0.0916432365775,0.059681031853,0.0351717174053,0.282287508249,0.0210797991071,0.00593348820003,0.0087890625,0.03564453125,0.0835301503539,0.0429208613932,0.0327376946807,0.231179311872,0.01845703125,0.00503636893333,0.01171875,0.03564453125,0.0846324041486,0.0434061922133,0.0421234332025,0.229665651917,0.0283714657738,0.0115793661992,0.00634765625,0.06689453125,0.0613857842982,0.02194888331,0.0365689620376,0.132389008999,0.0479817708333,0.0242599550868,0.01416015625,0.0966796875,0.0771590918303,0.0333361774683,0.0330423414707,0.14214913547,0.0342261904762,0.015214079597,0.01708984375,0.08203125,0.0842549130321,0.0456716604531,0.0307129677385,0.17559851706,0.029724702381,0.012064306109,0.017578125,0.095703125,0.108912229538,0.0331212691963,0.0497868917882,0.17525883019,0.065001860119,0.0589108961738,-0.00390625,0.28173828125,-0.0753453075886,-0.0327484980226,-0.0352545902133,-0.124627381563,0.0316824776786,0.0679177505519,0.0029296875,0.11865234375,0.045724157244,0.0561274178326,-0.00232266727835,0.187450647354,-0.106701078869,-0.135314172425,-0.0078125,-0.4716796875,0.0106317475438,-0.00768483802676,0.0266489386559,0.0368860065937,-0.00445963541667,-0.00274537509121,0.00146484375,-0.01171875,-0.0081130862236,-0.0167601704597,-0.00243402272463,-0.0511081963778,-0.00262276785714,-0.000897119266699,0.0029296875,0.0,0.00110225379467,0.000485330820084,0.00938573852181,-0.00151365995407,0.00991443452381,0.00654299726591,-0.00537109375,0.03125,-0.0232466198504,-0.0214573089033,-0.00555447116494,-0.0972766429186,0.0196103050595,0.0126805888875,0.0078125,0.02978515625,0.0157733075321,0.0113872941583,-0.00352662056684,0.00976012647152,-0.0137555803571,-0.00904587548979,0.0029296875,-0.0146484375,0.0070958212018,0.0123354829848,-0.00232937373221,0.0334493815899,-0.00450148809524,-0.003149773488,0.00048828125,0.013671875,0.0246573165059,-0.0125503912568,0.0190739240497,-0.000339686870575
4,151.999080882,0.0801524653979,0.0225750104846,0.0244140625,0.1845703125,0.276719868183,0.0527542419732,0.1537514925,0.435848534107,0.0776460193452,0.0201265966162,0.02978515625,0.1396484375,0.278007179499,0.0470311641693,0.194300800562,0.419545382261,0.0867513020833,0.0205442812197,0.03466796875,0.12744140625,0.29486939311,0.0369143560529,0.229537963867,0.432105869055,0.0689639136905,0.0137392254199,0.02978515625,0.10888671875,0.290004402399,0.0482833012938,0.221981957555,0.422192662954,0.0699916294643,0.0140195205623,0.0322265625,0.10498046875,0.268126189709,0.0503064468503,0.196183755994,0.401706814766,0.0872256324405,0.0204052632622,0.03125,0.1298828125,0.299715548754,0.0519299134612,0.192758277059,0.419195592403,0.0700846354167,0.0222696698476,0.02880859375,0.13525390625,0.280522584915,0.0481554195285,0.183668792248,0.43000498414,0.0707682291667,0.0164472855364,0.02197265625,0.1025390625,0.251477271318,0.045424234122,0.199621230364,0.406932890415,0.0585797991071,0.0223740776039,0.02392578125,0.1298828125,0.249790638685,0.0465471111238,0.18389685452,0.430216044188,0.0897228422619,0.0174072721787,0.013671875,0.1171875,0.258126974106,0.0617260411382,0.1571380198,0.419739723206,0.101255580357,0.0193416740292,0.05322265625,0.18505859375,0.302568554878,0.0463078096509,0.165611177683,0.420273005962,0.0091052827381,0.000417684603506,0.0048828125,-0.01220703125,0.0168622136116,-0.0101168081164,0.0352371633053,0.0125604867935,-0.0177873883929,-0.00680505579977,-0.0048828125,-0.0185546875,-0.00486499071121,0.011368945241,-0.00755600631237,-0.00991320610046,0.00102771577381,0.000280295142304,0.00244140625,-0.00390625,-0.0218782126904,0.00202314555645,-0.025798201561,-0.0204858481884,0.0172340029762,0.00638574269995,-0.0009765625,0.02490234375,0.031589359045,0.00162346661091,-0.00342547893524,0.0174887776375,-0.0171409970238,0.00186440658543,-0.00244140625,0.00537109375,-0.0191929638386,-0.00377449393272,-0.00908948481083,0.010809391737,0.00068359375,-0.00582238431121,-0.0068359375,-0.03271484375,-0.0290453135967,-0.00273118540645,0.0159524381161,-0.0230720937252,-0.0121884300595,0.00592679206749,0.001953125,0.02734375,-0.00168663263321,0.00112287700176,-0.015724375844,0.0232831537724,0.0311430431548,-0.0049668054252,-0.01025390625,-0.0126953125,0.00833633542061,0.0151789300144,-0.0267588347197,-0.010476320982,0.0115327380952,0.00193440185052,0.03955078125,0.06787109375,0.0444415807724,-0.0154182314873,0.00847315788269,0.000533282756805
5,90.6661184211,0.0394798199611,0.0270760109842,0.0068359375,0.169921875,0.147954359651,0.0485412031412,0.0322545468807,0.313273519278,0.0417038690476,0.0314050150468,0.00732421875,0.16748046875,0.128663510084,0.0468352772295,0.0661368444562,0.276826918125,0.0507161458333,0.0307895021885,0.0087890625,0.12255859375,0.127812042832,0.0560295581818,0.0320785529912,0.298355996609,0.0343563988095,0.0245616931336,0.009765625,0.11865234375,0.145000487566,0.0448259487748,0.0742166042328,0.29053619504,0.0372488839286,0.0267433922068,0.00537109375,0.125,0.14708262682,0.044773068279,0.0726162642241,0.293979138136,0.0423270089286,0.0193077232279,0.00634765625,0.10595703125,0.163478404284,0.0500399842858,0.0655946433544,0.293084770441,0.0338169642857,0.0171322455184,0.01025390625,0.08935546875,0.159727394581,0.0449914894998,0.0652872100472,0.293536365032,0.0368257068452,0.0231502091117,0.0068359375,0.11474609375,0.146181598306,0.0424955822527,0.0742881521583,0.297155588865,0.0340029761905,0.0257849069011,0.0078125,0.13037109375,0.140275940299,0.0528796799481,0.0435563027859,0.294928729534,0.0330264136905,0.0244070975751,0.00341796875,0.10888671875,0.148153185844,0.0396961420774,0.106974929571,0.303353726864,0.0470191592262,0.033447184079,0.00732421875,0.169921875,0.183306232095,0.0428217798471,0.0987187474966,0.312922656536,0.00901227678571,-0.000615512858288,0.00146484375,-0.044921875,-0.000851467251778,0.00919428095222,-0.034058291465,0.0215290784836,-0.0163597470238,-0.00622780905491,0.0009765625,-0.00390625,0.0171884447336,-0.0112036094069,0.0421380512416,-0.00781980156898,0.00289248511905,0.00218169907316,-0.00439453125,0.00634765625,0.00208213925362,-5.28804957867e-05,-0.00160034000874,0.00344294309616,0.005078125,-0.0074356689789,0.0009765625,-0.01904296875,0.0163957774639,0.0052669160068,-0.00702162086964,-0.000894367694855,-0.00851004464286,-0.00217547770945,0.00390625,-0.0166015625,-0.00375100970268,-0.00504849478602,-0.000307433307171,0.000451594591141,0.00300874255952,0.00601796359324,-0.00341796875,0.025390625,-0.0135457962751,-0.00249590724707,0.00900094211102,0.00361922383308,-0.00282273065476,0.00263469778944,0.0009765625,0.015625,-0.00590565800667,0.0103840976954,-0.0307318493724,-0.00222685933113,-0.0009765625,-0.00137780932601,-0.00439453125,-0.021484375,0.00787724554539,-0.0131835378706,0.0634186267853,0.00842499732971,0.0139927455357,0.00904008650391,0.00390625,0.06103515625,0.0351530462503,0.0031256377697,-0.00825618207455,0.00956892967224
6,151.999080882,0.0502175019824,0.0518412700129,0.01171875,0.41650390625,0.105269148946,0.0519791394472,0.00714633101597,0.288874745369,0.0828357514881,0.0713580822165,0.0087890625,0.24267578125,0.0896095111966,0.0450943037868,0.033433303237,0.195113450289,0.0956891741071,0.109722337608,0.01416015625,0.41162109375,0.109856911004,0.0285587888211,0.0648973211646,0.167546212673,0.0326218377976,0.00737999448406,0.02099609375,0.0576171875,0.147260084748,0.0153926350176,0.115722417831,0.188234999776,0.0436058407738,0.0146108961851,0.015625,0.08154296875,0.142973661423,0.0375259630382,0.065440222621,0.244073212147,0.03623046875,0.0243833884685,0.0087890625,0.1064453125,0.0768403038383,0.0394374877214,0.019375840202,0.147483542562,0.0353422619048,0.0238961415345,0.0146484375,0.1171875,0.0287959780544,0.0392590947449,0.00717208627611,0.196237191558,0.041954985119,0.014062515378,0.01708984375,0.0830078125,0.127046465874,0.0516191273928,0.00715259183198,0.200394719839,0.039295014881,0.0117176058233,0.01708984375,0.06640625,0.143587723374,0.0332390777767,0.0906305760145,0.226830244064,0.0546456473214,0.0224337384535,0.0107421875,0.09423828125,0.105546630919,0.0503990612924,0.05204128474,0.292475432158,0.0399553571429,0.0399597847473,0.0068359375,0.20361328125,0.0912580862641,0.0342775136232,0.0387307517231,0.181089475751,0.012853422619,0.0383642553915,0.00537109375,0.1689453125,0.020247399807,-0.0165355149657,0.0314640179276,-0.0275672376156,-0.0630673363095,-0.102342343124,0.0068359375,-0.35400390625,0.0374031737447,-0.0131661538035,0.0508250966668,0.0206887871027,0.0109840029762,0.00723090170103,-0.00537109375,0.02392578125,-0.00428642332554,0.0221333280206,-0.0502821952105,0.0558382123709,-0.00737537202381,0.00977249228345,-0.0068359375,0.02490234375,-0.0661333575845,0.00191152468324,-0.0460643842816,-0.0965896695852,-0.000888206845238,-0.000487246934072,0.005859375,0.0107421875,-0.0480443239212,-0.000178392976522,-0.0122037539259,0.0487536489964,0.00661272321429,-0.00983362615651,0.00244140625,-0.0341796875,0.0982504859567,0.0123600326478,-1.94944441319e-05,0.00415752828121,-0.0026599702381,-0.00234490955466,0.0,-0.0166015625,0.0165412575006,-0.0183800496161,0.0834779813886,0.0264355242252,0.0153506324405,0.0107161326302,-0.00634765625,0.02783203125,-0.0380410924554,0.0171599835157,-0.0385892912745,0.0656451880932,-0.0146902901786,0.0175260462938,-0.00390625,0.109375,-0.0142885446548,-0.0161215476692,-0.0133105330169,-0.111385956407
7,156.605113636,0.0790936779123,0.0252428014946,0.013671875,0.1875,0.263344973326,0.0381232500076,0.129657834768,0.390628308058,0.0754743303571,0.0313220588143,0.01953125,0.1875,0.245828345418,0.0416257232428,0.129657834768,0.36626920104,0.0581845238095,0.0214595369108,0.01220703125,0.11474609375,0.257649570704,0.0525001436472,0.146418377757,0.351782649755,0.083068266369,0.018413379429,0.029296875,0.12353515625,0.26746943593,0.0287599544972,0.205712094903,0.359271466732,0.0705868675595,0.0148511708475,0.02783203125,0.10400390625,0.268877536058,0.028754811734,0.222515746951,0.353349685669,0.07841796875,0.020165438552,0.037109375,0.11328125,0.265268981457,0.0293899979442,0.217255026102,0.35861453414,0.0813337053571,0.0239580607406,0.0322265625,0.13525390625,0.270017951727,0.0349830202758,0.218934267759,0.376571148634,0.0738374255952,0.0196264630667,0.041015625,0.13623046875,0.267729669809,0.0364803262055,0.207627683878,0.37767881155,0.0764229910714,0.0241648472838,0.03125,0.1279296875,0.262762159109,0.0371428392828,0.208218857646,0.366774320602,0.0951125372024,0.0242597144082,0.0302734375,0.162109375,0.262033492327,0.0389742329717,0.18688569963,0.393156975508,0.0918387276786,0.0302346437342,0.03662109375,0.17724609375,0.267026215792,0.0334715917706,0.204167276621,0.381267786026,-0.0172898065476,-0.00986252190354,-0.00732421875,-0.07275390625,0.0118212252855,0.0108744204044,0.0167605429888,-0.0144865512848,0.0248837425595,-0.00304615748176,0.01708984375,0.0087890625,0.00981986522675,-0.02374018915,0.0592937171459,0.00748881697655,-0.0124813988095,-0.00356220858147,-0.00146484375,-0.01953125,0.00140810012817,-5.14276325703e-06,0.0168036520481,-0.00592178106308,0.00783110119048,0.00531426770442,0.00927734375,0.00927734375,-0.00360855460167,0.000635186210275,-0.00526072084904,0.00526484847069,0.00291573660714,0.00379262218861,-0.0048828125,0.02197265625,0.00474897027016,0.0055930223316,0.00167924165726,0.0179566144943,-0.0074962797619,-0.00433159767389,0.0087890625,0.0009765625,-0.00228828191757,0.00149730592966,-0.0113065838814,0.00110766291618,0.00258556547619,0.00453838421709,-0.009765625,-0.00830078125,-0.00496751070023,0.000662513077259,0.000591173768044,-0.0109044909477,0.018689546131,9.48671244453e-05,-0.0009765625,0.0341796875,-0.000728666782379,0.00183139368892,-0.0213331580162,0.0263826549053,-0.00327380952381,0.00597492932594,0.00634765625,0.01513671875,0.00499272346497,-0.00550264120102,0.0172815769911,-0.0118891894817
8,93.9630681818,0.0740588055075,0.0601004974164,0.0029296875,0.44970703125,0.259410858154,0.142806559801,0.0088119674474,0.615369975567,0.0881742931548,0.0405224847915,0.02490234375,0.2431640625,0.157208546996,0.090313218534,0.0174737386405,0.342430233955,0.0643415178571,0.0302133934012,0.0068359375,0.14892578125,0.214316830039,0.10869654268,0.0222904775292,0.455317050219,0.0429873511905,0.0377790888365,0.00244140625,0.22900390625,0.34868362546,0.10657826066,0.0231203269213,0.549228966236,0.04208984375,0.0275806693727,0.0029296875,0.12255859375,0.368893265724,0.0931807383895,0.0948844179511,0.547333300114,0.0362769717262,0.0231165560286,0.005859375,0.12890625,0.374160647392,0.112680248916,0.0405616350472,0.560420513153,0.109016927083,0.0656389724723,0.01611328125,0.3125,0.189252048731,0.11433211714,0.025117604062,0.429110169411,0.0955961681548,0.0649817597277,0.00439453125,0.3193359375,0.204481884837,0.121830329299,0.0158370863646,0.523394882679,0.0965634300595,0.103857614245,0.00390625,0.44677734375,0.273339003325,0.147045433521,0.0264154132456,0.627787709236,0.0972377232143,0.0693806716575,0.0048828125,0.30224609375,0.173290029168,0.14301674068,0.00902437698096,0.476855397224,0.0568684895833,0.0415539115048,0.0068359375,0.1689453125,0.25904995203,0.128196313977,0.015134125948,0.508623361588,-0.0238327752976,-0.0103090913903,-0.01806640625,-0.09423828125,0.0571082830429,0.0183833241463,0.00481673888862,0.112886816263,-0.0213541666667,0.0075656954353,-0.00439453125,0.080078125,0.134366795421,-0.00211828202009,0.000829849392176,0.0939119160175,-0.000897507440476,-0.0101984194638,0.00048828125,-0.1064453125,0.0202096402645,-0.0133975222707,0.0717640891671,-0.00189566612244,-0.00581287202381,-0.0044641133441,0.0029296875,0.00634765625,0.00526738166809,0.0194995105267,-0.0543227829039,0.0130872130394,0.0727399553571,0.0425224164438,0.01025390625,0.18359375,-0.184908598661,0.00165186822414,-0.0154440309852,-0.131310343742,-0.0134207589286,-0.000657212744604,-0.01171875,0.0068359375,0.0152298361063,0.00749821215868,-0.00928051769733,0.0942847132683,0.000967261904762,0.038875854517,-0.00048828125,0.12744140625,0.0688571184874,0.0252151042223,0.0105783268809,0.104392826557,0.000674293154762,-0.0344769425873,0.0009765625,-0.14453125,-0.100048974156,-0.00402869284153,-0.0173910371959,-0.150932312012,-0.040369233631,-0.0278267601527,0.001953125,-0.13330078125,0.0857599228621,-0.0148204267025,0.00610974896699,0.0317679643631
9,114.84375,0.0348403033088,0.0206881106799,0.00390625,0.126953125,0.182441830635,0.0430872440338,0.0633323118091,0.309116303921,0.0400204613095,0.0280700084469,0.0107421875,0.125,0.169139996171,0.0463540144265,0.0633323118091,0.274828910828,0.0380301339286,0.0237146193655,0.00390625,0.109375,0.179227337241,0.0517549104989,0.0986985117197,0.301107555628,0.0372163318452,0.020695071065,0.0087890625,0.09912109375,0.182512551546,0.0443233512342,0.107803069055,0.285664707422,0.0238048735119,0.0109147190794,0.00732421875,0.0517578125,0.194176137447,0.0330391637981,0.106228686869,0.276980251074,0.037927827381,0.0204076412895,0.0078125,0.08935546875,0.166644826531,0.0366986766458,0.0880998522043,0.27311655879,0.0361514136905,0.0168966847394,0.00537109375,0.0693359375,0.1817933321,0.045985840261,0.0888229385018,0.282110452652,0.0245210193452,0.0136177881823,0.00830078125,0.064453125,0.192973867059,0.042259093374,0.0956948325038,0.280986845493,0.0307105654762,0.0145837989488,0.00341796875,0.068359375,0.199304029346,0.0368678383529,0.123735591769,0.315266877413,0.0304547991071,0.0142630124228,0.0048828125,0.06201171875,0.196400299668,0.0469965562224,0.108770489693,0.309797853231,0.036560639881,0.0212004900886,0.00732421875,0.126953125,0.18331104517,0.0329794362187,0.118595130742,0.270970195532,-0.00199032738095,-0.00435538908139,-0.0068359375,-0.015625,0.0100873410702,0.00540089607239,0.0353661999106,0.0262786448002,-0.000813802083333,-0.00301954830056,0.0048828125,-0.01025390625,0.00328521430492,-0.00743155926466,0.00910455733538,-0.0154428482056,-0.0134114583333,-0.00978035198559,-0.00146484375,-0.04736328125,0.0116635859013,-0.0112841874361,-0.00157438218594,-0.00868445634842,0.014122953869,0.00949292221015,0.00048828125,0.03759765625,-0.0275313109159,0.00365951284766,-0.0181288346648,-0.00386369228363,-0.00177641369048,-0.0035109565501,-0.00244140625,-0.02001953125,0.0151485055685,0.00928716361523,0.000723086297512,0.00899389386177,-0.0116303943452,-0.00327889655716,0.0029296875,-0.0048828125,0.0111805349588,-0.00372674688697,0.00687189400196,-0.00112360715866,0.00618954613095,0.000966010766539,-0.0048828125,0.00390625,0.00633016228676,-0.0053912550211,0.0280407592654,0.0342800319195,-0.000255766369048,-0.00032078652602,0.00146484375,-0.00634765625,-0.0029037296772,0.0101287178695,-0.0149651020765,-0.00546902418137,0.00610584077381,0.00693747766586,0.00244140625,0.06494140625,-0.0130892544985,-0.0140171200037,0.00982464104891,-0.0388276576996
